cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1541489,La0.8Th3.2O7.6,225,"{0: {'a': {'Th': 0.8, 'La': 0.2}}, 1: {'c': {'O': 0.95}}}",2,3.0,11.6,0
1536795,Na2YbCdF7,225,"{0: {'a': {'Na': 0.5, 'Cd': 0.25, 'Yb': 0.25}}, 1: {'c': {'F': 0.875}}}",2,4.0,11.0,0
1010044,SrCl2,225,"{0: {'a': {'Sr2+': 1}}, 1: {'c': {'Cl-': 1}}}",2,2.0,12.0,0
1534485,Tl1.56Pb2.44O7.28,225,"{0: {'a': {'Pb': 0.61, 'Tl': 0.39}}, 1: {'c': {'O': 0.91}}}",2,3.0,11.28,0
1541421,Yb2.668U1.332O7.56,225,"{0: {'a': {'Yb': 0.667, 'U': 0.333}}, 1: {'c': {'O': 0.945}}}",2,3.0,11.56,0
1530698,Zr3.2Cd0.8O7.2,225,"{0: {'a': {'Cd': 0.2, 'Zr': 0.8}}, 1: {'c': {'O': 0.9}}}",2,3.0,11.2,0
1541416,Nd2.4U1.6O7.872,225,"{0: {'a': {'Nd': 0.6, 'U': 0.4}}, 1: {'c': {'O': 0.984}}}",2,3.0,11.872,0
1541505,Y0.8Th3.2O7.6,225,"{0: {'a': {'Th': 0.8, 'Y': 0.2}}, 1: {'c': {'O': 0.95}}}",2,3.0,11.6,0
9011937,Ca0.88Zr2.24Ti0.88O7.12,225,"{0: {'a': {'Ca': 0.22, 'Zr': 0.56, 'Ti': 0.22}}, 1: {'c': {'O': 0.89}}}",2,4.0,11.12,0
1526115,D7.224Ti1.332Mn1.2V1.468,225,"{0: {'a': {'Mn': 0.3, 'Ti': 0.333, 'V': 0.367}}, 1: {'c': {'D0+': 0.903}}}",2,4.0,11.224,0
9009015,GdH2,225,"{0: {'a': {'Gd': 1}}, 1: {'c': {'H': 1}}}",2,2.0,12.0,0
1510374,CdIn2SnAu2,225,"{0: {'a': {'Au': 1}}, 1: {'c': {'Cd': 0.25, 'In': 0.5, 'Sn': 0.25}}}",2,4.0,12.0,0
8101623,Mg2Pb,225,"{0: {'a': {'Pb': 1}}, 1: {'c': {'Mg': 1}}}",2,2.0,12.0,0
7221272,Zr0.3Bi3.7O6.1424,225,"{0: {'b': {'Bi': 0.925, 'Zr': 0.075}}, 1: {'c': {'O': 0.768}}}",2,3.0,10.144,0
9008998,AmO2,225,"{0: {'b': {'Am': 1}}, 1: {'c': {'O': 1}}}",2,2.0,12.0,0
1541570,Ce1.62U2.38O8,225,"{0: {'b': {'Ce': 0.405, 'U': 0.595}}, 1: {'c': {'O': 1}}}",2,3.0,12.0,0
1539478,H2Se,225,"{0: {'a': {'Se': 1}}, 1: {'c': {'H': 1}}}",2,2.0,12.0,0
1011309,K2S,225,"{0: {'a': {'S2-': 1}}, 1: {'c': {'K+': 1}}}",2,2.0,12.0,0
9009022,NbH2,225,"{0: {'a': {'Nb': 1}}, 1: {'c': {'H': 1}}}",2,2.0,12.0,0
1541496,Nd2Th2O7,225,"{0: {'a': {'Nd': 0.5, 'Th': 0.5}}, 1: {'c': {'O': 0.875}}}",2,3.0,11.0,0
1541492,Nd0.4Th3.6O7.8,225,"{0: {'a': {'Nd': 0.1, 'Th': 0.9}}, 1: {'c': {'O': 0.975}}}",2,3.0,11.8,0
1524304,Li2MgCdP2,225,"{0: {'a': {'P': 1}}, 1: {'c': {'Mg': 0.25, 'Cd': 0.25, 'Li': 0.5}}}",2,4.0,12.0,0
1541515,Ba0.48Sr3.52Cl8,225,"{0: {'a': {'Sr': 0.88, 'Ba': 0.12}}, 1: {'c': {'Cl': 1}}}",2,3.0,12.0,0
1523484,TiSbRh,225,"{0: {'a': {'Rh': 1}}, 1: {'c': {'Ti': 0.5, 'Sb': 0.5}}}",2,3.0,12.0,0
1541511,Sr3.6Ca0.4Cl8,225,"{0: {'b': {'Ca': 0.1, 'Sr': 0.9}}, 1: {'c': {'Cl': 1}}}",2,3.0,12.0,0
1541468,Ce2.8Sm1.2O7.4,225,"{0: {'a': {'Sm': 0.3, 'Ce': 0.7}}, 1: {'c': {'O': 0.925}}}",2,3.0,11.4,0
9009001,In2Au,225,"{0: {'a': {'Au': 1}}, 1: {'c': {'In': 1}}}",2,2.0,12.0,0
1541650,Th0.2U3.8O8,225,"{0: {'a': {'Th': 0.05, 'U': 0.95}}, 1: {'c': {'O': 1}}}",2,3.0,12.0,0
1535679,La2.08Th1.92O6.96,225,"{0: {'a': {'Th': 0.48, 'La': 0.52}}, 1: {'c': {'O': 0.87}}}",2,3.0,10.96,0
1509381,HoAgSe2,225,"{0: {'a': {'Ho': 0.5, 'Ag': 0.5}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
1537641,PuSe,225,"{0: {'a': {'Pu': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,8.0,2
9008613,CeP,225,"{0: {'a': {'Ce': 1}}, 1: {'b': {'P': 1}}}",2,2.0,8.0,2
1538170,PrTe,225,"{0: {'a': {'Pr': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,8.0,2
1537354,LaSe,225,"{0: {'a': {'La': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,8.0,2
1509548,AgSnTe2,225,"{0: {'a': {'Ag': 0.5, 'Sn': 0.5}}, 1: {'b': {'Te': 1}}}",2,3.0,8.0,2
1010884,CaCdO2,225,"{0: {'a': {'Ca2+': 0.5, 'Cd2+': 0.5}}, 1: {'b': {'O2-': 1}}}",2,3.0,8.0,2
1524102,Li1.8Ta2.2N4,225,"{0: {'a': {'Ta': 0.55, 'Li': 0.45}}, 1: {'b': {'N': 1}}}",2,3.0,8.0,2
1538076,Sn0.432Pb3.568Se2.64S1.36,225,"{0: {'a': {'Pb': 0.892, 'Sn': 0.108}}, 1: {'b': {'S': 0.34, 'Se': 0.66}}}",2,4.0,8.0,2
1537916,ScSe,225,"{0: {'a': {'Se': 1}}, 1: {'b': {'Sc': 1}}}",2,2.0,8.0,2
1537773,SmS,225,"{0: {'a': {'S': 1}}, 1: {'b': {'Sm': 1}}}",2,2.0,8.0,2
1537142,Na2PrO3,225,"{0: {'a': {'Na': 0.5, 'Pr': 0.25}}, 1: {'b': {'O': 0.75}}}",2,3.0,6.0,2
9003183,K2.4Na1.6Cl4,225,"{0: {'a': {'K': 0.6, 'Na': 0.4}}, 1: {'b': {'Cl': 1}}}",2,3.0,8.0,2
4031186,HoPo,225,"{0: {'a': {'Ho': 1}}, 1: {'b': {'Po': 1}}}",2,2.0,8.0,2
1100033,Ti3.84N3.84,225,"{0: {'a': {'Ti3+': 0.96}}, 1: {'b': {'N3-': 0.96}}}",2,2.0,7.68,2
1010385,HBr,225,"{0: {'a': {'H+': 1}}, 1: {'b': {'Br-': 1}}}",2,2.0,8.0,2
1538581,NpSb,225,"{0: {'a': {'Np': 1}}, 1: {'b': {'Sb': 1}}}",2,2.0,8.0,2
9008620,CsCl,225,"{0: {'a': {'Cs': 1}}, 1: {'b': {'Cl': 1}}}",2,2.0,8.0,2
1527904,LiEuS2,225,"{0: {'a': {'Eu': 0.5, 'Li': 0.5}}, 1: {'b': {'S': 1}}}",2,3.0,8.0,2
1538178,LuTe,225,"{0: {'a': {'Lu': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,8.0,2
1527913,LaAs,225,"{0: {'a': {'As': 1}}, 1: {'b': {'La': 1}}}",2,2.0,8.0,2
8000211,Mn0.1364Sn3.8636Te4,225,"{0: {'a': {'Te': 1}}, 1: {'b': {'Mn': 0.034, 'Sn': 0.966}}}",2,3.0,8.0,2
1527369,YTe,225,"{0: {'a': {'Y': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,8.0,2
1523163,Ga0.2Te4Pb3.8,225,"{0: {'a': {'Pb': 0.95, 'Ga': 0.05}}, 1: {'b': {'Te': 1}}}",2,3.0,8.0,2
1539050,InSnTe2,225,"{0: {'a': {'In': 0.5, 'Sn': 0.5}}, 1: {'b': {'Te': 1}}}",2,3.0,8.0,2
9008737,TbS,225,"{0: {'a': {'Tb': 1}}, 1: {'b': {'S': 1}}}",2,2.0,8.0,2
1524805,Zr2CN,225,"{0: {'a': {'C': 0.5, 'N': 0.5}}, 1: {'b': {'Zr': 1}}}",2,3.0,8.0,2
9008771,YbN,225,"{0: {'a': {'Yb': 1}}, 1: {'b': {'N': 1}}}",2,2.0,8.0,2
1010894,YbSe,225,"{0: {'a': {'Yb2+': 1}}, 1: {'b': {'Se2-': 1}}}",2,2.0,8.0,2
9011025,AgBiS2,225,"{0: {'a': {'Bi': 0.5, 'Ag': 0.5}}, 1: {'b': {'S': 1}}}",2,3.0,8.0,2
1538164,NdTe,225,"{0: {'a': {'Nd': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,8.0,2
1523964,Hf2CN,225,"{0: {'a': {'C': 0.5, 'N': 0.5}}, 1: {'b': {'Hf': 1}}}",2,3.0,8.0,2
9008601,BaSe,225,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,8.0,2
1010423,BaTe,225,"{0: {'a': {'Ba2+': 1}}, 1: {'b': {'Te2-': 1}}}",2,2.0,8.0,2
1509764,Ag2SnBiS4,225,"{0: {'a': {'Bi': 0.25, 'Ag': 0.5, 'Sn': 0.25}}, 1: {'b': {'S': 1}}}",2,4.0,8.0,2
1538176,LuSe,225,"{0: {'a': {'Lu': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,8.0,2
1538215,MnTe,225,"{0: {'a': {'Mn': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,8.0,2
1527772,YbZn,225,"{0: {'a': {'Yb': 1}}, 1: {'b': {'Zn': 1}}}",2,2.0,8.0,2
1537780,Sm4P0.24S3.76,225,"{0: {'a': {'S': 0.94, 'P': 0.06}}, 1: {'b': {'Sm': 1}}}",2,3.0,8.0,2
1541566,NaBiS2,225,"{0: {'a': {'Bi': 0.5, 'Na': 0.5}}, 1: {'b': {'S': 1}}}",2,3.0,8.0,2
1538049,TmSe,225,"{0: {'a': {'Tm': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,8.0,2
1509244,AgBiTe2,225,"{0: {'a': {'Bi': 0.5, 'Ag': 0.5}}, 1: {'b': {'Te': 1}}}",2,3.0,8.0,2
1541152,Fe3.52O4,225,"{0: {'a': {'Fe': 0.88}}, 1: {'b': {'O': 1}}}",2,2.0,7.52,2
1527572,U4Si0.76S3.24,225,"{0: {'a': {'U': 1}}, 1: {'b': {'S': 0.81, 'Si': 0.19}}}",2,3.0,8.0,2
9008639,GdSb,225,"{0: {'a': {'Gd': 1}}, 1: {'b': {'Sb': 1}}}",2,2.0,8.0,2
1538669,NbVN2,225,"{0: {'a': {'Nb': 0.5, 'V': 0.5}}, 1: {'b': {'N': 1}}}",2,3.0,8.0,2
1508972,Cd3.998Ag0.0004O4,225,"{0: {'a': {'Cd': 1.0, 'Ag': 0.0}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
4031687,PrUS2,225,"{0: {'a': {'Pr': 0.5, 'U': 0.5}}, 1: {'b': {'S': 1}}}",2,3.0,8.0,2
1523087,PoPb,225,"{0: {'a': {'Pb': 1}}, 1: {'b': {'Po': 1}}}",2,2.0,8.0,2
1524012,NaEuSe2,225,"{0: {'a': {'Na': 0.5, 'Eu': 0.5}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
1011236,CaS,225,"{0: {'a': {'S2-': 1}}, 1: {'b': {'Ca2+': 1}}}",2,2.0,8.0,2
1526386,Zn0.9Ni2.1O3,225,"{0: {'a': {'Ni': 0.7, 'Zn': 0.3}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
4031645,NaSbSe2,225,"{0: {'a': {'Na': 0.5, 'Sb': 0.5}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
1509240,Ag2Bi2SeS3,225,"{0: {'a': {'Bi': 0.5, 'Ag': 0.5}}, 1: {'b': {'S': 0.75, 'Se': 0.25}}}",2,4.0,8.0,2
1509540,AgSnSe2,225,"{0: {'a': {'Ag': 0.5, 'Sn': 0.5}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
1527589,Sm3TmS4,225,"{0: {'a': {'Sm': 0.75, 'Tm': 0.25}}, 1: {'b': {'S': 1}}}",2,3.0,8.0,2
1527059,Ca0.56Pb3.44Se2S2,225,"{0: {'a': {'Ca': 0.14, 'Pb': 0.86}}, 1: {'b': {'S': 0.5, 'Se': 0.5}}}",2,4.0,8.0,2
1541450,Li0.74Co3.26O4,225,"{0: {'a': {'Co': 0.815, 'Li': 0.185}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
9015934,BrN,225,"{0: {'a': {'N': 1}}, 1: {'b': {'Br': 1}}}",2,2.0,8.0,2
1011163,Fe3.644O4,225,"{0: {'a': {'Fe2.097+': 0.911}}, 1: {'b': {'O2-': 1}}}",2,2.0,7.644,2
7209299,In2AgTe3Br,225,"{0: {'a': {'Ag': 0.25, 'In': 0.5}}, 1: {'b': {'Br': 0.25, 'Te': 0.75}}}",2,4.0,7.0,2
2300201,Mg2.8Fe1.2O4,225,"{0: {'a': {'Mg': 0.7, 'Fe': 0.3}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
1527342,ErS,225,"{0: {'a': {'Er': 1}}, 1: {'b': {'S': 1}}}",2,2.0,8.0,2
1010893,YbTe,225,"{0: {'a': {'Yb2+': 1}}, 1: {'b': {'Te2-': 1}}}",2,2.0,8.0,2
2300284,Zn0.4Ni3.6O4,225,"{0: {'a': {'Ni': 0.9, 'Zn': 0.1}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
1011323,NbC,225,"{0: {'a': {'Nb4+': 1}}, 1: {'b': {'C4-': 1}}}",2,2.0,8.0,2
7222977,YAs,225,"{0: {'a': {'As': 1}}, 1: {'b': {'Y': 1}}}",2,2.0,8.0,2
9005516,Mg3.96Fe0.04O4,225,"{0: {'a': {'Mg': 0.99, 'Fe': 0.01}}, 1: {'b': {'O': 1}}}",2,3.0,8.0,2
1008976,CmAs,225,"{0: {'a': {'As3-': 1}}, 1: {'b': {'Cm3+': 1}}}",2,2.0,8.0,2
1537871,NaSbTe2,225,"{0: {'a': {'Na': 0.5, 'Sb': 0.5}}, 1: {'b': {'Te': 1}}}",2,3.0,8.0,2
2311020,Fe0.942O1,225,"{0: {'a': {'Fe': 0.942}}, 1: {'b': {'O': 1}}}",2,2.0,7.768,2
1528388,Mo4N2.024,225,"{0: {'a': {'Mo': 1}}, 1: {'b': {'N': 0.506}}}",2,2.0,6.024,2
1538843,Sn3.2Ge0.8Te3.2Se0.8,225,"{0: {'a': {'Ge': 0.2, 'Sn': 0.8}}, 1: {'b': {'Te': 0.8, 'Se': 0.2}}}",2,4.0,8.0,2
1537769,SmYSe2,225,"{0: {'a': {'Sm': 0.5, 'Y': 0.5}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
1509239,AgBiSeS,225,"{0: {'a': {'Bi': 0.5, 'Ag': 0.5}}, 1: {'b': {'S': 0.5, 'Se': 0.5}}}",2,4.0,8.0,2
9008756,UC,225,"{0: {'a': {'U': 1}}, 1: {'b': {'C': 1}}}",2,2.0,8.0,2
1538269,NdUN2,225,"{0: {'a': {'Nd': 0.5, 'U': 0.5}}, 1: {'b': {'N': 1}}}",2,3.0,8.0,2
2310957,TaN,225,"{0: {'a': {'N': 1}}, 1: {'b': {'Ta': 1}}}",2,2.0,8.0,2
1539544,Yb2.16Tm1.84Se4,225,"{0: {'a': {'Tm': 0.46, 'Yb': 0.54}}, 1: {'b': {'Se': 1}}}",2,3.0,8.0,2
9004900,Ti6Mn5.4Zn0.6O18,148,"{0: {'c': {'Ti': 1}}, 1: {'c': {'Mn': 0.9, 'Zn': 0.1}}, 2: {'f': {'O': 1}}}",3,4.0,30.0,4
9004901,Ti6Mn4.2Zn1.8O18,148,"{0: {'c': {'Ti': 1}}, 1: {'c': {'Mn': 0.7, 'Zn': 0.3}}, 2: {'f': {'O': 1}}}",3,4.0,30.0,4
1529616,Mg1.26Ti4.98Fe5.76O18,148,"{0: {'c': {'Mg': 0.11, 'Ti': 0.58, 'Fe': 0.31}}, 1: {'c': {'Mg': 0.1, 'Ti': 0.25, 'Fe': 0.65}}, 2: {'f': {'O': 1}}}",3,4.0,30.0,4
9010581,Mg0.6Ti6Mn5.4O18,148,"{0: {'c': {'Mn': 0.9, 'Mg': 0.1}}, 1: {'c': {'Ti': 1}}, 2: {'f': {'O': 1}}}",3,4.0,30.0,4
1521374,MgSiO3,148,"{0: {'c': {'Mg': 1}}, 1: {'c': {'Si': 1}}, 2: {'f': {'O': 1}}}",3,3.0,30.0,4
9005220,NaSbO3,148,"{0: {'c': {'Na': 1}}, 1: {'c': {'Sb': 1}}, 2: {'f': {'O': 1}}}",3,3.0,30.0,4
9003753,MgGeO3,148,"{0: {'c': {'Mg': 1}}, 1: {'c': {'Ge': 1}}, 2: {'f': {'O': 1}}}",3,3.0,30.0,4
1525532,TiCuNi2,123,"{0: {'a': {'Cu': 0.5, 'Ti': 0.5}}, 1: {'d': {'Ni': 1}}}",2,3.0,2.0,9
1520936,Cs1.2Bi2.8Pb1.2Cl4O4,139,"{0: {'a': {'Cs': 0.6}}, 1: {'d': {'O': 1}}, 2: {'e': {'Bi': 0.7, 'Pb': 0.3}}, 3: {'e': {'Cl': 1}}}",4,5.0,13.2,9
1519095,Yb(AlGe)2,164,"{0: {'a': {'Yb': 1}}, 1: {'d': {'Al': 1}}, 2: {'d': {'Ge': 1}}}",3,3.0,5.0,9
1523242,Pu5Os3,140,"{0: {'a': {'Os': 1}}, 1: {'b': {'Pu': 1}}, 2: {'h': {'Os': 1}}, 3: {'k': {'Pu': 1}}}",4,2.0,32.0,9
4343147,Ce9.6Sm22.4O54.73488,206,"{0: {'b': {'Sm': 0.7, 'Ce': 0.3}}, 1: {'c': {'O': 0.421}}, 2: {'d': {'Sm': 0.7, 'Ce': 0.3}}, 3: {'e': {'O': 1}}}",4,3.0,86.736,9
1531745,Zr0.52Ti4.02Mn4.86V2.6,194,"{0: {'a': {'Ti': 0.27, 'V': 0.73}}, 1: {'f': {'Zr': 0.13, 'Ti': 0.87}}, 2: {'h': {'Mn': 0.81, 'V': 0.19}}}",3,4.0,12.0,9
7222735,RbAs,19,"{0: {'a': {'Rb': 1}}, 1: {'a': {'Rb': 1}}, 2: {'a': {'As': 1}}, 3: {'a': {'As': 1}}}",4,2.0,16.0,9
1536613,CoPtF6,148,"{0: {'a': {'Pt': 1}}, 1: {'b': {'Co': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
1538586,Y(NiP)2,139,"{0: {'a': {'Y': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'P': 1}}}",3,3.0,10.0,9
2310310,Ce7Ni3,186,"{0: {'b': {'Ce': 1}}, 1: {'c': {'Ce': 1}}, 2: {'c': {'Ce': 1}}, 3: {'c': {'Ni': 1}}}",4,2.0,20.0,9
1522561,Y8Fe14.4Ni1.6,227,"{0: {'b': {'Y': 1}}, 1: {'c': {'Ni': 0.1, 'Fe': 0.9}}}",2,3.0,24.0,9
4002059,SrMg2(AlN2)2,87,"{0: {'a': {'Sr': 1}}, 1: {'h': {'Mg': 0.5, 'Al': 0.5}}, 2: {'h': {'N': 1}}}",3,4.0,18.0,9
4315145,La8Al4Ni7.136Ru0.864,15,"{0: {'e': {'Al': 1}}, 1: {'f': {'La': 1}}, 2: {'f': {'Ni': 0.892, 'Ru': 0.108}}}",3,4.0,20.0,9
1509528,TaAgS3,63,"{0: {'a': {'Ag': 1}}, 1: {'c': {'Ta': 1}}, 2: {'c': {'S': 1}}, 3: {'f': {'S': 1}}}",4,3.0,20.0,9
1527498,RbBiF6,148,"{0: {'a': {'Bi': 1}}, 1: {'b': {'Rb': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
4328717,Rb2SnHgTe4,121,"{0: {'a': {'Hg': 1}}, 1: {'b': {'Sn': 1}}, 2: {'c': {'Rb': 1}}, 3: {'i': {'Te': 1}}}",4,4.0,16.0,9
9006135,Fe16.924Ni19.076S32,225,"{0: {'b': {'Ni': 0.313, 'Fe': 0.687}}, 1: {'c': {'S': 1}}, 2: {'e': {'S': 1}}, 3: {'f': {'Ni': 0.557, 'Fe': 0.443}}}",4,3.0,68.0,9
1001046,In1.872W6O18,193,"{0: {'g': {'W5.69+': 1}}, 1: {'k': {'In+': 0.156}}, 2: {'k': {'O2-': 0.5}}, 3: {'l': {'O2-': 0.5}}}",4,3.0,25.872,9
2019642,NaGa(GeO3)2,15,"{0: {'e': {'Na': 1}}, 1: {'e': {'Ga': 1}}, 2: {'f': {'Ge': 1}}, 3: {'f': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'f': {'O': 1}}}",6,4.0,40.0,9
1526225,V4GaSe8,216,"{0: {'c': {'Ga': 1}}, 1: {'e': {'V': 1}}, 2: {'e': {'Se': 1}}, 3: {'e': {'Se': 1}}}",4,3.0,52.0,9
1542030,WN2,166,"{0: {'a': {'W': 1}}, 1: {'c': {'N': 1}}}",2,2.0,9.0,9
1539459,YZn,221,"{0: {'a': {'Y': 1}}, 1: {'b': {'Zn': 1}}}",2,2.0,2.0,9
1532758,LiHS,40,"{0: {'a': {'Li': 1}}, 1: {'b': {'H': 1}}, 2: {'b': {'S': 1}}}",3,3.0,12.0,9
1540875,TbTl3,221,"{0: {'a': {'Tb': 1}}, 1: {'c': {'Tl': 1}}}",2,2.0,4.0,9
1538102,UIn3,221,"{0: {'a': {'U': 1}}, 1: {'c': {'In': 1}}}",2,2.0,4.0,9
1540138,Ba2CdS3,62,"{0: {'c': {'Ba': 1}}, 1: {'c': {'Ba': 1}}, 2: {'c': {'Cd': 1}}, 3: {'c': {'S': 1}}, 4: {'c': {'S': 1}}, 5: {'c': {'S': 1}}}",6,3.0,24.0,9
4002331,Cu3.68Bi8Pb0.16O16,130,"{0: {'c': {'Cu': 0.92}}, 1: {'c': {'Pb': 0.04}}, 2: {'f': {'Bi': 1}}, 3: {'g': {'O': 1}}}",4,4.0,27.84,9
1522447,TiGaNi,189,"{0: {'b': {'Ni': 1}}, 1: {'c': {'Ni': 1}}, 2: {'f': {'Ga': 1}}, 3: {'g': {'Ti': 1}}}",4,3.0,9.0,9
1538527,Li2NiO2,71,"{0: {'c': {'Ni': 1}}, 1: {'i': {'Li': 1}}, 2: {'j': {'O': 1}}}",3,3.0,10.0,9
1010501,SnI4,205,"{0: {'c': {'Sn4+': 1}}, 1: {'c': {'I-': 1}}, 2: {'d': {'I-': 1}}}",3,2.0,40.0,9
1532778,YbF3,62,"{0: {'c': {'Yb': 1}}, 1: {'c': {'F': 1}}, 2: {'d': {'F': 1}}}",3,2.0,16.0,9
1525878,NdSF,129,"{0: {'a': {'F': 1}}, 1: {'c': {'Nd': 1}}, 2: {'c': {'S': 1}}}",3,3.0,6.0,9
1511506,ReB,141,"{0: {'h': {'Re': 1}}, 1: {'h': {'B': 1}}}",2,2.0,32.0,9
1521431,Sr2O3.9104,139,"{0: {'a': {'Sr': 1}}, 1: {'e': {'O': 0.978}}}",2,2.0,5.912,9
2002292,Nb1.5Cu0.5O3.7,4,"{0: {'a': {'Cu0+': 0.25, 'Nb0+': 0.75}}, 1: {'a': {'O0+': 0.925}}, 2: {'a': {'O0+': 0.925}}}",3,3.0,5.7,9
1008731,Na(SnAs)2,166,"{0: {'a': {'Na+': 1}}, 1: {'c': {'Sn2+': 1}}, 2: {'c': {'As2.5-': 1}}}",3,3.0,15.0,9
1525264,MnGa2Co,225,"{0: {'a': {'Co': 1}}, 1: {'b': {'Mn': 1}}, 2: {'c': {'Ga': 1}}}",3,3.0,16.0,9
1537400,ZnPdF6,148,"{0: {'a': {'Pd': 1}}, 1: {'b': {'Zn': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
1523062,Nb6Si1.2Sn0.8,223,"{0: {'a': {'Si': 0.6, 'Sn': 0.4}}, 1: {'c': {'Nb': 1}}}",2,3.0,8.0,9
4310640,LuNiGe2,71,"{0: {'h': {'Lu': 1}}, 1: {'i': {'Ge': 1}}, 2: {'j': {'Lu': 1}}, 3: {'j': {'Ge': 1}}, 4: {'l': {'Ni': 1}}, 5: {'l': {'Ge': 1}}}",6,3.0,32.0,9
1532746,Li2.94Cu0.06N1,191,"{0: {'a': {'N': 1}}, 1: {'b': {'Cu': 0.06, 'Li': 0.94}}, 2: {'c': {'Li': 1}}}",3,3.0,4.0,9
1540351,Cs(BH)3,225,"{0: {'c': {'Cs': 1}}, 1: {'e': {'B': 1}}, 2: {'e': {'H': 1}}}",3,3.0,56.0,9
1530730,Na2PdCl4,130,"{0: {'c': {'Pd': 1}}, 1: {'f': {'Na': 1}}, 2: {'g': {'Cl': 1}}}",3,3.0,28.0,9
1525494,Y2Mn3Fe,227,"{0: {'b': {'Y': 1}}, 1: {'c': {'Mn': 0.75, 'Fe': 0.25}}}",2,3.0,24.0,9
1510777,Zr0.5Nb0.5B2,191,"{0: {'a': {'Zr': 0.5, 'Nb': 0.5}}, 1: {'d': {'B': 1}}}",2,3.0,3.0,9
1504394,HCCl3,62,"{0: {'c': {'H': 1}}, 1: {'c': {'C': 1}}, 2: {'c': {'Cl': 1}}, 3: {'d': {'Cl': 1}}}",4,3.0,20.0,9
1511084,CuBIr,43,"{0: {'b': {'Cu': 1}}, 1: {'b': {'B': 1}}, 2: {'b': {'Ir': 1}}}",3,3.0,48.0,9
1523459,LaRu2,227,"{0: {'b': {'La': 1}}, 1: {'c': {'Ru': 1}}}",2,2.0,24.0,9
1528046,Ti5Al11,139,"{0: {'c': {'Al': 1}}, 1: {'d': {'Al': 1}}, 2: {'e': {'Ti': 1}}, 3: {'e': {'Al': 0.75, 'Ti': 0.25}}}",4,2.0,16.0,9
1540148,Si3NiP4,139,"{0: {'a': {'Ni': 1}}, 1: {'b': {'Si': 1}}, 2: {'d': {'Si': 1}}, 3: {'m': {'P': 0.5}}}",4,3.0,16.0,9
1522324,La0.1Sb24Rh8,204,"{0: {'a': {'La': 0.05}}, 1: {'c': {'Rh': 1}}, 2: {'g': {'Sb': 1}}}",3,3.0,32.1,9
9006123,Fe20.008Ni15.992S32,225,"{0: {'b': {'Ni': 0.014, 'Fe': 0.986}}, 1: {'c': {'S': 1}}, 2: {'e': {'S': 1}}, 3: {'f': {'Ni': 0.498, 'Fe': 0.502}}}",4,3.0,68.0,9
1525553,Li2.772Ni3.228O6,166,"{0: {'a': {'Ni': 0.256, 'Li': 0.744}}, 1: {'b': {'Ni': 0.82, 'Li': 0.18}}, 2: {'c': {'O': 1}}}",3,3.0,12.0,9
2002799,TiB2,191,"{0: {'a': {'Ti4+': 1}}, 1: {'d': {'B2-': 1}}}",2,2.0,3.0,9
1510009,AlSiAgO4,218,"{0: {'c': {'Si': 1}}, 1: {'d': {'Al': 1}}, 2: {'e': {'Ag': 0.75}}, 3: {'i': {'O': 1}}}",4,4.0,42.0,9
7222785,SmIn2Rh,63,"{0: {'c': {'Sm': 1}}, 1: {'c': {'Rh': 1}}, 2: {'f': {'In': 1}}}",3,3.0,16.0,9
1526047,Sr0.8Ca7.2Ru4O16,61,"{0: {'a': {'Ru': 1}}, 1: {'c': {'Ca': 0.9, 'Sr': 0.1}}, 2: {'c': {'O': 1}}, 3: {'c': {'O': 1}}}",4,4.0,28.0,9
1532361,LiSi,88,"{0: {'f': {'Li': 1}}, 1: {'f': {'Si': 1}}}",2,2.0,32.0,9
1535804,BiTeBr,164,"{0: {'a': {'Bi': 1}}, 1: {'d': {'Br': 0.5, 'Te': 0.5}}}",2,3.0,3.0,9
