cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
9001297,Ca5.616Mg0.384C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Ca': 0.936, 'Mg': 0.064}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9001298,Ca5.226Mg0.774C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Ca': 0.871, 'Mg': 0.129}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9001841,Ca2TiSiO6,225,"{0: {'a': {'Si': 1}}, 1: {'b': {'Ti': 1}}, 2: {'c': {'Ca': 1}}, 3: {'e': {'O': 1}}}",4,4.0,40.0,7
9002028,Mg3.8Fe0.2Si4O12,62,"{0: {'b': {'Si': 1}}, 1: {'c': {'Mg': 0.95, 'Fe': 0.05}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
9002802,SrCa3Ti4O12,62,"{0: {'b': {'Ti': 1}}, 1: {'c': {'Ca': 0.75, 'Sr': 0.25}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
9002804,Sr2.4Ca1.6Ti4O12,62,"{0: {'b': {'Ti': 1}}, 1: {'c': {'Ca': 0.4, 'Sr': 0.6}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
9002807,Sr2.6Ca1.4Ti4O12,62,"{0: {'b': {'Ti': 1}}, 1: {'c': {'Ca': 0.35, 'Sr': 0.65}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
9003812,NaMgF3,221,"{0: {'a': {'Na': 1}}, 1: {'b': {'Mg': 1}}, 2: {'c': {'F': 1}}}",3,3.0,5.0,7
9004344,MnSn(BO3)2,148,"{0: {'a': {'Mn': 1}}, 1: {'b': {'Sn': 1}}, 2: {'c': {'B': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9004466,Na1Ca3Ti1.12Nb2.28Fe0.6O12,62,"{0: {'b': {'Ti': 0.28, 'Nb': 0.57, 'Fe': 0.15}}, 1: {'c': {'Ca': 0.75, 'Na': 0.25}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,6.0,20.0,7
9004928,Ca3.24Mg2.76C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Ca': 0.08, 'Mg': 0.92}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9004929,Ca3.51Mg2.49C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Ca': 0.17, 'Mg': 0.83}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9004931,Ca3.39Mg2.61C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Ca': 0.13, 'Mg': 0.87}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9004933,Ca3.42Mg2.58C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Ca': 0.14, 'Mg': 0.86}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9004934,Ca3Mg2.01Fe0.99C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Mg': 0.67, 'Fe': 0.33}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,5.0,30.0,7
9005451,Na3LaTi2Nb2O12,63,"{0: {'c': {'Na': 0.75, 'La': 0.25}}, 1: {'c': {'Na': 0.75, 'La': 0.25}}, 2: {'d': {'Ti': 0.5, 'Nb': 0.5}}, 3: {'e': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'g': {'O': 1}}}",6,5.0,40.0,7
9005881,CdGeO3,62,"{0: {'b': {'Ge': 1}}, 1: {'c': {'Cd': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
9006334,CaTi4(FeO4)3,204,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Fe': 1}}, 2: {'c': {'Ti': 1}}, 3: {'g': {'O': 1}}}",4,4.0,40.0,7
9006357,K1Mg0.425Cu0.575F3,221,"{0: {'a': {'Cu': 0.575, 'Mg': 0.425}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006358,K1Mg0.5Cu0.5F3,221,"{0: {'a': {'Cu': 0.5, 'Mg': 0.5}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006359,K1Mg0.6Cu0.4F3,221,"{0: {'a': {'Cu': 0.4, 'Mg': 0.6}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006360,K1Mg0.7Cu0.3F3,221,"{0: {'a': {'Cu': 0.3, 'Mg': 0.7}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006361,K1Mg0.8Cu0.2F3,221,"{0: {'a': {'Cu': 0.2, 'Mg': 0.8}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006362,K1Mg0.9Cu0.1F3,221,"{0: {'a': {'Cu': 0.1, 'Mg': 0.9}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006363,KMgF3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 1}}, 2: {'d': {'F': 1}}}",3,3.0,5.0,7
9006638,Na1.8La1.36Th0.52Ti4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Na': 0.45, 'Th': 0.13, 'La': 0.34}}, 2: {'c': {'Ti': 1}}, 3: {'h': {'O': 1}}}",4,5.0,19.68,7
9006865,Na0.05Sr0.9La0.05Ti1O3,221,"{0: {'a': {'Ti': 1}}, 1: {'b': {'Na': 0.05, 'La': 0.05, 'Sr': 0.9}}, 2: {'d': {'O': 1}}}",3,5.0,5.0,7
9006866,Na0.1Sr0.8La0.1Ti1O3,221,"{0: {'a': {'Ti': 1}}, 1: {'b': {'Na': 0.1, 'La': 0.1, 'Sr': 0.8}}, 2: {'d': {'O': 1}}}",3,5.0,5.0,7
9006868,Na0.8Sr2.4La0.8Ti4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Na': 0.2, 'La': 0.2, 'Sr': 0.6}}, 2: {'c': {'Ti': 1}}, 3: {'h': {'O': 1}}}",4,5.0,20.0,7
9006870,Na1.2Sr1.6La1.2Ti4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Na': 0.3, 'La': 0.3, 'Sr': 0.4}}, 2: {'c': {'Ti': 1}}, 3: {'h': {'O': 1}}}",4,5.0,20.0,7
9006871,Na1.4Sr1.2La1.4Ti4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Na': 0.35, 'La': 0.35, 'Sr': 0.3}}, 2: {'c': {'Ti': 1}}, 3: {'h': {'O': 1}}}",4,5.0,20.0,7
9006872,Na2.4Sr1.2La2.4Ti6O18,167,"{0: {'a': {'Na': 0.4, 'La': 0.4, 'Sr': 0.2}}, 1: {'b': {'Ti': 1}}, 2: {'e': {'O': 1}}}",3,5.0,30.0,7
9006873,Na2.7Sr0.6La2.7Ti6O18,167,"{0: {'a': {'Na': 0.45, 'La': 0.45, 'Sr': 0.1}}, 1: {'b': {'Ti': 1}}, 2: {'e': {'O': 1}}}",3,5.0,30.0,7
9006874,NaLaTi2O6,167,"{0: {'a': {'Na': 0.5, 'La': 0.5}}, 1: {'b': {'Ti': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9006957,K0.72Na3.28Mg4F12,62,"{0: {'b': {'Mg': 1}}, 1: {'c': {'K': 0.18, 'Na': 0.82}}, 2: {'c': {'F': 1}}, 3: {'d': {'F': 1}}}",4,4.0,20.0,7
9006958,KNaMg2F6,127,"{0: {'a': {'Mg': 1}}, 1: {'b': {'F': 1}}, 2: {'c': {'K': 0.5, 'Na': 0.5}}, 3: {'g': {'F': 1}}}",4,4.0,10.0,7
9006959,K0.5Na0.5Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.5, 'Na': 0.5}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006960,K0.56Na0.44Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.56, 'Na': 0.44}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006961,K0.6Na0.4Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.6, 'Na': 0.4}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006963,K0.7Na0.3Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.7, 'Na': 0.3}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006964,K0.78Na0.22Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.78, 'Na': 0.22}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9006965,K0.89Na0.11Mg1F3,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'K': 0.89, 'Na': 0.11}}, 2: {'d': {'F': 1}}}",3,4.0,5.0,7
9007441,Cr2S3,148,"{0: {'a': {'Cr': 1}}, 1: {'b': {'Cr': 1}}, 2: {'c': {'Cr': 1}}, 3: {'f': {'S': 1}}}",4,2.0,30.0,7
9007768,Na3ClO,221,"{0: {'a': {'Cl': 1}}, 1: {'b': {'O': 1}}, 2: {'c': {'Na': 1}}}",3,3.0,5.0,7
9009324,CaSn(BO3)2,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Sn': 1}}, 2: {'c': {'B': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9009341,K2NaAlF6,225,"{0: {'a': {'Al': 1}}, 1: {'b': {'Na': 1}}, 2: {'c': {'K': 1}}, 3: {'e': {'F': 1}}}",4,4.0,40.0,7
9009591,Ca3.15Mg0.81Mn0.15Fe1.89C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Ca': 0.05, 'Mn': 0.05, 'Mg': 0.27, 'Fe': 0.63}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,6.0,30.0,7
9009592,Ca3Mg2.82Mn0.03Fe0.15C6O18,148,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Mn': 0.01, 'Mg': 0.94, 'Fe': 0.05}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,6.0,30.0,7
9010204,Mg0.6Cd5.4C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.1, 'Cd': 0.9}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010205,Mg1.2Cd4.8C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.2, 'Cd': 0.8}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010206,Mg1.8Cd4.2C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.3, 'Cd': 0.7}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010209,Mg3.6Cd2.4C6O18,148,"{0: {'a': {'Mg': 0.512, 'Cd': 0.488}}, 1: {'b': {'Mg': 0.688, 'Cd': 0.312}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9010212,Mg2.7Cd3.3C6O18,148,"{0: {'a': {'Mg': 0.297, 'Cd': 0.703}}, 1: {'b': {'Mg': 0.603, 'Cd': 0.397}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9010214,Mg3.3Cd2.7C6O18,148,"{0: {'a': {'Mg': 0.448, 'Cd': 0.552}}, 1: {'b': {'Mg': 0.652, 'Cd': 0.348}}, 2: {'c': {'C': 1}}, 3: {'f': {'O': 1}}}",4,4.0,30.0,7
9010222,Mg2.4Cd3.6C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.4, 'Cd': 0.6}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010224,Mg3.6Cd2.4C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.6, 'Cd': 0.4}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010225,Mg5.4Cd0.6C6O18,167,"{0: {'a': {'C': 1}}, 1: {'b': {'Mg': 0.9, 'Cd': 0.1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
9010908,Mg3.96Al0.2Si3.84O11.94,62,"{0: {'b': {'Al': 0.04, 'Si': 0.96}}, 1: {'c': {'Mg': 0.99, 'Al': 0.01}}, 2: {'c': {'O': 0.995}}, 3: {'d': {'O': 0.995}}}",4,4.0,19.94,7
9010909,Mg3.88Al0.4Si3.72O11.916,62,"{0: {'b': {'Al': 0.07, 'Si': 0.93}}, 1: {'c': {'Mg': 0.97, 'Al': 0.03}}, 2: {'c': {'O': 0.993}}, 3: {'d': {'O': 0.993}}}",4,4.0,19.916,7
9010911,Mg3.8Al0.4Si3.8O12,62,"{0: {'b': {'Al': 0.05, 'Si': 0.95}}, 1: {'c': {'Mg': 0.95, 'Al': 0.05}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
9011180,AlBO3,167,"{0: {'a': {'B': 1}}, 1: {'b': {'Al': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
9012285,Na3AlF6,225,"{0: {'a': {'Na': 1}}, 1: {'b': {'Al': 1}}, 2: {'c': {'Na': 1}}, 3: {'e': {'F': 1}}}",4,3.0,40.0,7
9014466,CaSnO3,62,"{0: {'b': {'Sn': 1}}, 1: {'c': {'Ca': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
9014754,V(NF2)3,225,"{0: {'a': {'V': 1}}, 1: {'b': {'N': 1}}, 2: {'c': {'N': 1}}, 3: {'e': {'F': 1}}}",4,3.0,40.0,7
9014873,Fe(NF2)3,225,"{0: {'a': {'Fe': 1}}, 1: {'b': {'N': 1}}, 2: {'c': {'N': 1}}, 3: {'e': {'F': 1}}}",4,3.0,40.0,7
9015478,MnNF3,221,"{0: {'a': {'Mn': 1}}, 1: {'b': {'N': 1}}, 2: {'d': {'F': 1}}}",3,3.0,5.0,7
9015738,Cr(NF2)3,225,"{0: {'a': {'Cr': 1}}, 1: {'b': {'N': 1}}, 2: {'c': {'N': 1}}, 3: {'e': {'F': 1}}}",4,3.0,40.0,7
9016032,MnNF3,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'N': 1}}, 2: {'c': {'F': 1}}, 3: {'d': {'F': 1}}}",4,3.0,20.0,7
1001175,Ba3Fe2WO9,194,"{0: {'a': {'Fe3+': 1}}, 1: {'b': {'Ba2+': 1}}, 2: {'f': {'Ba2+': 1}}, 3: {'f': {'W6+': 0.5, 'Fe3+': 0.5}}, 4: {'h': {'O2-': 1}}, 5: {'k': {'O2-': 1}}}",6,4.0,30.0,3
1008789,CsRbCo2F6,194,"{0: {'a': {'Co2+': 1}}, 1: {'b': {'Rb+': 0.5, 'Cs+': 0.5}}, 2: {'f': {'Rb+': 0.5, 'Cs+': 0.5}}, 3: {'f': {'Co2+': 1}}, 4: {'h': {'F-': 1}}, 5: {'k': {'F-': 1}}}",6,4.0,30.0,3
1010254,LiIO3,194,"{0: {'a': {'Li+': 1}}, 1: {'d': {'I-': 1}}, 2: {'h': {'O2-': 1}}}",3,3.0,10.0,3
1510109,Cs3AuO,194,"{0: {'a': {'O': 1}}, 1: {'d': {'Au': 1}}, 2: {'h': {'Cs': 1}}}",3,3.0,10.0,3
1510951,UReB3,194,"{0: {'a': {'Re': 1}}, 1: {'c': {'U': 1}}, 2: {'h': {'B': 1}}}",3,3.0,10.0,3
1521756,BaVSe3,194,"{0: {'a': {'V': 1}}, 1: {'d': {'Ba': 1}}, 2: {'h': {'Se': 1}}}",3,3.0,10.0,3
1524914,CsCrCl3,186,"{0: {'a': {'Cr': 1}}, 1: {'b': {'Cs': 1}}, 2: {'c': {'Cl': 1}}}",3,3.0,10.0,3
1524992,BaMnO3,194,"{0: {'a': {'Mn': 1}}, 1: {'d': {'Ba': 1}}, 2: {'h': {'O': 1}}}",3,3.0,10.0,3
1526038,Sr5.4La0.6Mn6O18,194,"{0: {'a': {'Mn': 1}}, 1: {'b': {'La': 0.1, 'Sr': 0.9}}, 2: {'f': {'La': 0.1, 'Sr': 0.9}}, 3: {'f': {'Mn': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1526171,Ba2Nb1.784S6,194,"{0: {'a': {'Nb': 0.892}}, 1: {'d': {'Ba': 1}}, 2: {'h': {'S': 1}}}",3,3.0,9.784,3
1526258,Ba3Fe2TeO9,194,"{0: {'a': {'Fe': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Te': 0.5, 'Fe': 0.5}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1526421,RbZnF3,194,"{0: {'a': {'Zn': 1}}, 1: {'b': {'Rb': 1}}, 2: {'f': {'Rb': 1}}, 3: {'f': {'Zn': 1}}, 4: {'h': {'F': 1}}, 5: {'k': {'F': 1}}}",6,3.0,30.0,3
1526766,RbNiF3,194,"{0: {'a': {'Ni': 1}}, 1: {'b': {'Rb': 1}}, 2: {'f': {'Rb': 1}}, 3: {'f': {'Ni': 1}}, 4: {'h': {'F': 1}}, 5: {'k': {'F': 1}}}",6,3.0,30.0,3
1527093,RbNiBr3,194,"{0: {'a': {'Ni': 1}}, 1: {'d': {'Rb': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1527098,CsCoF3,166,"{0: {'a': {'Cs': 1}}, 1: {'b': {'Co': 1}}, 2: {'c': {'Cs': 1}}, 3: {'c': {'Co': 1}}, 4: {'e': {'F': 1}}, 5: {'h': {'F': 1}}}",6,3.0,45.0,3
1527219,BaRhO3,194,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Ba': 1}}, 2: {'f': {'Rh': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 1}}}",5,3.0,20.0,3
1527626,Ba9Nb2.001W3.996O26.001,166,"{0: {'a': {'Ba': 1}}, 1: {'b': {'W': 0.066, 'Nb': 0.033}}, 2: {'c': {'Ba': 1}}, 3: {'c': {'W': 0.633, 'Nb': 0.317}}, 4: {'e': {'O': 0.963}}, 5: {'h': {'O': 0.963}}}",6,4.0,40.998,3
1527655,CsCdBr3,194,"{0: {'a': {'Cd': 1}}, 1: {'d': {'Cs': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1527693,BaNiO3,186,"{0: {'a': {'Ni': 1}}, 1: {'b': {'Ba': 1}}, 2: {'c': {'O': 1}}}",3,3.0,10.0,3
1527869,CsVCl3,194,"{0: {'a': {'V': 1}}, 1: {'d': {'Cs': 1}}, 2: {'h': {'Cl': 1}}}",3,3.0,10.0,3
1528017,Ba3InRu2O9,194,"{0: {'a': {'In': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1528241,CsMnI3,194,"{0: {'a': {'Mn': 1}}, 1: {'d': {'Cs': 1}}, 2: {'h': {'I': 1}}}",3,3.0,10.0,3
1528283,Ba4Mn4O10.386,194,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Ba': 1}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 0.971}}, 4: {'h': {'O': 0.76}}}",5,3.0,18.386,3
1528284,Ba4Mn4O11.802,194,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Ba': 1}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 0.98}}, 4: {'h': {'O': 0.987}}}",5,3.0,19.802,3
1528285,Ba2Sr2Mn4O11.112,194,"{0: {'a': {'Sr': 0.33, 'Ba': 0.67}}, 1: {'c': {'Sr': 0.67, 'Ba': 0.33}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 0.852}}}",5,4.0,19.112,3
1528286,Ba2Sr2Mn4O11.868,194,"{0: {'a': {'Sr': 0.32, 'Ba': 0.68}}, 1: {'c': {'Sr': 0.68, 'Ba': 0.32}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 0.978}}}",5,4.0,19.868,3
1528287,Ba4Mn4O11.832,194,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Ba': 1}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 0.982}}, 4: {'h': {'O': 0.99}}}",5,3.0,19.832,3
1528288,Ba2Sr2Mn4O11.964,194,"{0: {'a': {'Sr': 0.33, 'Ba': 0.67}}, 1: {'c': {'Sr': 0.67, 'Ba': 0.33}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 0.994}}}",5,4.0,19.964,3
1528493,BaRuO3,166,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Ru': 1}}, 2: {'c': {'Ba': 1}}, 3: {'c': {'Ru': 1}}, 4: {'e': {'O': 1}}, 5: {'h': {'O': 1}}}",6,3.0,45.0,3
1528859,Ba3ZrRu2O9,194,"{0: {'a': {'Zr': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1528872,Ba6Cr3.02Mo2.98O18,194,"{0: {'a': {'Mo': 0.71, 'Cr': 0.29}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Mo': 0.39, 'Cr': 0.61}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1528907,Ba0.8Sr3.12La0.08Mn4O12,194,"{0: {'a': {'La': 0.02, 'Sr': 0.78, 'Ba': 0.2}}, 1: {'c': {'La': 0.02, 'Sr': 0.78, 'Ba': 0.2}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 1}}}",5,5.0,20.0,3
1528908,Ba1.2Sr2.64La0.16Mn4O12,194,"{0: {'a': {'La': 0.04, 'Sr': 0.66, 'Ba': 0.3}}, 1: {'c': {'La': 0.04, 'Sr': 0.66, 'Ba': 0.3}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 1}}}",5,5.0,20.0,3
1528909,Ba1.6Sr2.32La0.08Mn4O12,194,"{0: {'a': {'La': 0.02, 'Sr': 0.58, 'Ba': 0.4}}, 1: {'c': {'La': 0.02, 'Sr': 0.58, 'Ba': 0.4}}, 2: {'f': {'Mn': 1}}, 3: {'g': {'O': 1}}, 4: {'h': {'O': 1}}}",5,5.0,20.0,3
1528924,Ba3YIr2O9,194,"{0: {'a': {'Y': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ir': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1528925,Ba3SmIr2O9,194,"{0: {'a': {'Sm': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ir': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1529052,BaRuO3,194,"{0: {'a': {'Ru': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,3.0,30.0,3
1529053,Ba5.4Sr0.6Ru6O18,194,"{0: {'a': {'Ru': 1}}, 1: {'b': {'Sr': 0.1, 'Ba': 0.9}}, 2: {'f': {'Sr': 0.1, 'Ba': 0.9}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1529054,Ba4.8Sr1.2Ru6O18,194,"{0: {'a': {'Ru': 1}}, 1: {'b': {'Sr': 0.2, 'Ba': 0.8}}, 2: {'f': {'Sr': 0.2, 'Ba': 0.8}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1529055,Ba4.2Sr1.8Ru6O18,194,"{0: {'a': {'Ru': 1}}, 1: {'b': {'Sr': 0.3, 'Ba': 0.7}}, 2: {'f': {'Sr': 0.3, 'Ba': 0.7}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1530067,CsVBr3,194,"{0: {'a': {'V': 1}}, 1: {'d': {'Cs': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1530069,RbVBr3,194,"{0: {'a': {'V': 1}}, 1: {'d': {'Rb': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1530071,RbVBr3,185,"{0: {'a': {'V': 1}}, 1: {'b': {'V': 1}}, 2: {'c': {'Rb': 1}}, 3: {'c': {'Br': 1}}, 4: {'d': {'Br': 1}}}",5,3.0,30.0,3
1531173,D3CsMg,166,"{0: {'a': {'Cs': 1}}, 1: {'b': {'Mg': 1}}, 2: {'c': {'Cs': 1}}, 3: {'c': {'Mg': 1}}, 4: {'e': {'D0+': 1}}, 5: {'h': {'D0+': 1}}}",6,3.0,45.0,3
1531307,Ba3TbRu2O9,194,"{0: {'a': {'Tb': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ru': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1531394,Ba6Ti5.588Ga0.412O17.55,194,"{0: {'a': {'Ti': 0.938, 'Ga': 0.062}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Ti': 0.928, 'Ga': 0.072}}, 4: {'h': {'O': 0.931}}, 5: {'k': {'O': 0.997}}}",6,4.0,29.55,3
1532200,D1.44Ti6Sn2,194,"{0: {'a': {'D0+': 0.72}}, 1: {'c': {'Sn': 1}}, 2: {'h': {'Ti': 1}}}",3,3.0,9.44,3
1532232,CsMnBr3,194,"{0: {'a': {'Mn': 1}}, 1: {'d': {'Cs': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1532234,RbMnBr3,194,"{0: {'a': {'Mn': 1}}, 1: {'d': {'Rb': 1}}, 2: {'h': {'Br': 1}}}",3,3.0,10.0,3
1532596,Ba3CoSb2O9,194,"{0: {'a': {'Co': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Sb': 1}}, 4: {'h': {'O': 1}}, 5: {'k': {'O': 1}}}",6,4.0,30.0,3
1532597,Ba6Co4.148Sb1.852O16.188,194,"{0: {'a': {'Co': 0.674, 'Sb': 0.326}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Co': 0.7, 'Sb': 0.3}}, 4: {'h': {'O': 0.85}}, 5: {'k': {'O': 0.924}}}",6,4.0,28.188,3
1534600,Ba2ScAlO5,194,"{0: {'a': {'Sc': 1}}, 1: {'b': {'Ba': 1}}, 2: {'f': {'Ba': 1}}, 3: {'f': {'Al': 0.75, 'Sc': 0.25}}, 4: {'h': {'O': 0.5}}, 5: {'k': {'O': 1}}}",6,4.0,27.0,3
